Journal of Systems Science & Complexity,/sourceid/4900152803?origin=resultslist,Journal of Systems Science and Complexity,2011,0.6300
IEEE\/ACM Transactions on Networking,/sourceid/27237?origin=resultslist,IEEE/ACM Transactions on Networking,2017,3.8100
IEEE\/ACM Transactions on Networking,/sourceid/27237?origin=resultslist,IEEE/ACM Transactions on Networking,2016,4.2300
IEEE\/ACM Transactions on Networking,/sourceid/27237?origin=resultslist,IEEE/ACM Transactions on Networking,2015,4.1400
IEEE\/ACM Transactions on Networking,/sourceid/27237?origin=resultslist,IEEE/ACM Transactions on Networking,2014,3.8400
IEEE\/ACM Transactions on Networking,/sourceid/27237?origin=resultslist,IEEE/ACM Transactions on Networking,2013,4.1900
IEEE\/ACM Transactions on Networking,/sourceid/27237?origin=resultslist,IEEE/ACM Transactions on Networking,2012,4.0500
IEEE\/ACM Transactions on Networking,/sourceid/27237?origin=resultslist,IEEE/ACM Transactions on Networking,2011,4.5700
ACM Transactions on Internet Technology,/sourceid/15773?origin=resultslist,ACM Transactions on Internet Technology,2017,2.8200
ACM Transactions on Internet Technology,/sourceid/15773?origin=resultslist,ACM Transactions on Internet Technology,2016,1.8300
ACM Transactions on Internet Technology,/sourceid/15773?origin=resultslist,ACM Transactions on Internet Technology,2015,1.5800
ACM Transactions on Internet Technology,/sourceid/15773?origin=resultslist,ACM Transactions on Internet Technology,2014,1.4900
ACM Transactions on Internet Technology,/sourceid/15773?origin=resultslist,ACM Transactions on Internet Technology,2013,1.7200
ACM Transactions on Internet Technology,/sourceid/15773?origin=resultslist,ACM Transactions on Internet Technology,2012,2.0200
ACM Transactions on Internet Technology,/sourceid/15773?origin=resultslist,ACM Transactions on Internet Technology,2011,3.2000
Information Fusion,/sourceid/26099?origin=resultslist,Information Fusion,2017,7.2300
Information Fusion,/sourceid/26099?origin=resultslist,Information Fusion,2016,5.9900
Information Fusion,/sourceid/26099?origin=resultslist,Information Fusion,2015,4.8200
Information Fusion,/sourceid/26099?origin=resultslist,Information Fusion,2014,4.6000
Information Fusion,/sourceid/26099?origin=resultslist,Information Fusion,2013,3.7400
Information Fusion,/sourceid/26099?origin=resultslist,Information Fusion,2012,3.0600
Information Fusion,/sourceid/26099?origin=resultslist,Information Fusion,2011,2.6900
international conference on neural information processing,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
international conference on neural information processing,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
international conference on neural information processing,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
international conference on neural information processing,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
international conference on neural information processing,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
international conference on neural information processing,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
international conference on neural information processing,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
Journal of Database Management,/sourceid/13581?origin=resultslist,Journal of Database Management,2017,0.4200
Journal of Database Management,/sourceid/13581?origin=resultslist,Journal of Database Management,2016,0.6200
Journal of Database Management,/sourceid/13581?origin=resultslist,Journal of Database Management,2015,0.6500
Journal of Database Management,/sourceid/13581?origin=resultslist,Journal of Database Management,2014,0.6700
Journal of Database Management,/sourceid/13581?origin=resultslist,Journal of Database Management,2013,1.2500
Journal of Database Management,/sourceid/13581?origin=resultslist,Journal of Database Management,2012,0.6700
Journal of Database Management,/sourceid/13581?origin=resultslist,Journal of Database Management,2011,1.4700
intelligent information systems,/sourceid/24361?origin=resultslist,Journal of Intelligent Information Systems,2017,1.7400
intelligent information systems,/sourceid/24361?origin=resultslist,Journal of Intelligent Information Systems,2016,1.6800
intelligent information systems,/sourceid/24361?origin=resultslist,Journal of Intelligent Information Systems,2015,1.6600
intelligent information systems,/sourceid/24361?origin=resultslist,Journal of Intelligent Information Systems,2014,1.4900
intelligent information systems,/sourceid/24361?origin=resultslist,Journal of Intelligent Information Systems,2013,1.1300
intelligent information systems,/sourceid/24361?origin=resultslist,Journal of Intelligent Information Systems,2012,1.5800
intelligent information systems,/sourceid/24361?origin=resultslist,Journal of Intelligent Information Systems,2011,1.2500
data integration in the life sciences,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
data integration in the life sciences,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
data integration in the life sciences,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
data integration in the life sciences,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
data integration in the life sciences,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
data integration in the life sciences,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
data integration in the life sciences,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
Science in China Series F: Information Sciences,/sourceid/19600161832?origin=resultslist,Science China Information Sciences,2017,1.8900
Science in China Series F: Information Sciences,/sourceid/19600161832?origin=resultslist,Science China Information Sciences,2016,1.5600
Science in China Series F: Information Sciences,/sourceid/19600161832?origin=resultslist,Science China Information Sciences,2015,1.0900
Science in China Series F: Information Sciences,/sourceid/19600161832?origin=resultslist,Science China Information Sciences,2014,1.2700
Science in China Series F: Information Sciences,/sourceid/19600161832?origin=resultslist,Science China Information Sciences,2013,1.1400
Science in China Series F: Information Sciences,/sourceid/19600161832?origin=resultslist,Science China Information Sciences,2012,1.0800
Science in China Series F: Information Sciences,/sourceid/19600161832?origin=resultslist,Science China Information Sciences,2011,0.5600
IEEE Transactions on Emerging Topics in Computing,/sourceid/21100338508?origin=resultslist,IEEE Transactions on Emerging Topics in Computing,2017,4.3400
IEEE Transactions on Emerging Topics in Computing,/sourceid/21100338508?origin=resultslist,IEEE Transactions on Emerging Topics in Computing,2016,4.8000
IEEE Transactions on Emerging Topics in Computing,/sourceid/21100338508?origin=resultslist,IEEE Transactions on Emerging Topics in Computing,2015,2.3200
Bell Labs Technical Journal,/sourceid/20786?origin=resultslist,Bell Labs Technical Journal,2017,7.0500
Bell Labs Technical Journal,/sourceid/20786?origin=resultslist,Bell Labs Technical Journal,2016,3.4400
Bell Labs Technical Journal,/sourceid/20786?origin=resultslist,Bell Labs Technical Journal,2015,1.6700
Bell Labs Technical Journal,/sourceid/20786?origin=resultslist,Bell Labs Technical Journal,2014,0.9700
Bell Labs Technical Journal,/sourceid/20786?origin=resultslist,Bell Labs Technical Journal,2013,1.1100
Bell Labs Technical Journal,/sourceid/20786?origin=resultslist,Bell Labs Technical Journal,2012,1.0800
Bell Labs Technical Journal,/sourceid/20786?origin=resultslist,Bell Labs Technical Journal,2011,1.1100
Expert Systems,/sourceid/24185?origin=resultslist,Expert Systems,2017,1.7200
Expert Systems,/sourceid/24185?origin=resultslist,Expert Systems,2016,1.3600
Expert Systems,/sourceid/24185?origin=resultslist,Expert Systems,2015,1.2100
Expert Systems,/sourceid/24185?origin=resultslist,Expert Systems,2014,0.9300
Expert Systems,/sourceid/24185?origin=resultslist,Expert Systems,2013,0.9100
Expert Systems,/sourceid/24185?origin=resultslist,Expert Systems,2012,0.8400
Expert Systems,/sourceid/24185?origin=resultslist,Expert Systems,2011,0.9400
international conference on computer communications,/sourceid/18204?origin=resultslist,Proceedings - IEEE INFOCOM,2017,3.6200
international conference on computer communications,/sourceid/18204?origin=resultslist,Proceedings - IEEE INFOCOM,2016,3.7300
international conference on computer communications,/sourceid/18204?origin=resultslist,Proceedings - IEEE INFOCOM,2015,2.7100
international conference on computer communications,/sourceid/18204?origin=resultslist,Proceedings - IEEE INFOCOM,2014,2.8300
international conference on computer communications,/sourceid/18204?origin=resultslist,Proceedings - IEEE INFOCOM,2013,2.3000
international conference on computer communications,/sourceid/18204?origin=resultslist,Proceedings - IEEE INFOCOM,2012,1.8400
international conference on computer communications,/sourceid/18204?origin=resultslist,Proceedings - IEEE INFOCOM,2011,1.4500
Reliability Engineering & System Safety,/sourceid/13853?origin=resultslist,Reliability Engineering and System Safety,2017,4.6500
Reliability Engineering & System Safety,/sourceid/13853?origin=resultslist,Reliability Engineering and System Safety,2016,3.7800
Reliability Engineering & System Safety,/sourceid/13853?origin=resultslist,Reliability Engineering and System Safety,2015,3.9300
Reliability Engineering & System Safety,/sourceid/13853?origin=resultslist,Reliability Engineering and System Safety,2014,3.4000
Reliability Engineering & System Safety,/sourceid/13853?origin=resultslist,Reliability Engineering and System Safety,2013,3.2800
Reliability Engineering & System Safety,/sourceid/13853?origin=resultslist,Reliability Engineering and System Safety,2012,3.5500
Reliability Engineering & System Safety,/sourceid/13853?origin=resultslist,Reliability Engineering and System Safety,2011,3.1500
cross language evaluation forum,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
cross language evaluation forum,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
cross language evaluation forum,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
cross language evaluation forum,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
cross language evaluation forum,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
cross language evaluation forum,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
cross language evaluation forum,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
international symposium on algorithms and computation,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
international symposium on algorithms and computation,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
international symposium on algorithms and computation,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
international symposium on algorithms and computation,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
international symposium on algorithms and computation,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
international symposium on algorithms and computation,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
international symposium on algorithms and computation,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
Information Technology & Management,/sourceid/144639?origin=resultslist,Information Technology and Management,2017,1.7900
Information Technology & Management,/sourceid/144639?origin=resultslist,Information Technology and Management,2016,1.6800
Information Technology & Management,/sourceid/144639?origin=resultslist,Information Technology and Management,2015,1.8500
Information Technology & Management,/sourceid/144639?origin=resultslist,Information Technology and Management,2014,2.8300
Information Technology & Management,/sourceid/144639?origin=resultslist,Information Technology and Management,2013,1.3000
Information Technology & Management,/sourceid/144639?origin=resultslist,Information Technology and Management,2012,1.9500
Information Technology & Management,/sourceid/144639?origin=resultslist,Information Technology and Management,2011,0.7600
intelligent user interfaces,/sourceid/59771?origin=resultslist,International Conference on Intelligent User Interfaces Proceedings IUI,2017,1.8100
intelligent user interfaces,/sourceid/59771?origin=resultslist,International Conference on Intelligent User Interfaces Proceedings IUI,2016,1.5100
intelligent user interfaces,/sourceid/59771?origin=resultslist,International Conference on Intelligent User Interfaces Proceedings IUI,2015,1.2200
intelligent user interfaces,/sourceid/59771?origin=resultslist,International Conference on Intelligent User Interfaces Proceedings IUI,2014,0.8200
intelligent user interfaces,/sourceid/59771?origin=resultslist,International Conference on Intelligent User Interfaces Proceedings IUI,2013,0.8100
intelligent user interfaces,/sourceid/59771?origin=resultslist,International Conference on Intelligent User Interfaces Proceedings IUI,2012,0.8400
intelligent user interfaces,/sourceid/59771?origin=resultslist,International Conference on Intelligent User Interfaces Proceedings IUI,2011,0.9800
IEEE Transactions on Signal Processing,/sourceid/17391?origin=resultslist,IEEE Transactions on Signal Processing,2017,5.6400
IEEE Transactions on Signal Processing,/sourceid/17391?origin=resultslist,IEEE Transactions on Signal Processing,2016,5.5400
IEEE Transactions on Signal Processing,/sourceid/17391?origin=resultslist,IEEE Transactions on Signal Processing,2015,4.6500
IEEE Transactions on Signal Processing,/sourceid/17391?origin=resultslist,IEEE Transactions on Signal Processing,2014,4.7200
IEEE Transactions on Signal Processing,/sourceid/17391?origin=resultslist,IEEE Transactions on Signal Processing,2013,5.0400
IEEE Transactions on Signal Processing,/sourceid/17391?origin=resultslist,IEEE Transactions on Signal Processing,2012,4.8100
IEEE Transactions on Signal Processing,/sourceid/17391?origin=resultslist,IEEE Transactions on Signal Processing,2011,4.0600
Journal of Network and Computer Applications,/sourceid/27277?origin=resultslist,Journal of Network and Computer Applications,2017,5.1300
Journal of Network and Computer Applications,/sourceid/27277?origin=resultslist,Journal of Network and Computer Applications,2016,4.4200
Journal of Network and Computer Applications,/sourceid/27277?origin=resultslist,Journal of Network and Computer Applications,2015,3.9800
Journal of Network and Computer Applications,/sourceid/27277?origin=resultslist,Journal of Network and Computer Applications,2014,3.8200
Journal of Network and Computer Applications,/sourceid/27277?origin=resultslist,Journal of Network and Computer Applications,2013,3.2100
Journal of Network and Computer Applications,/sourceid/27277?origin=resultslist,Journal of Network and Computer Applications,2012,2.4800
Journal of Network and Computer Applications,/sourceid/27277?origin=resultslist,Journal of Network and Computer Applications,2011,1.9700
international joint conference on knowledge discovery knowledge engineering and knowledge management,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2017,0.3900
international joint conference on knowledge discovery knowledge engineering and knowledge management,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2016,0.3100
international joint conference on knowledge discovery knowledge engineering and knowledge management,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2015,0.1500
international joint conference on knowledge discovery knowledge engineering and knowledge management,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2014,0.1300
international joint conference on knowledge discovery knowledge engineering and knowledge management,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2013,0.1300
international joint conference on knowledge discovery knowledge engineering and knowledge management,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2012,0.1400
international joint conference on knowledge discovery knowledge engineering and knowledge management,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2011,0.1600
Journal of Systems and Software,/sourceid/19309?origin=resultslist,Journal of Systems and Software,2017,3.2000
Journal of Systems and Software,/sourceid/19309?origin=resultslist,Journal of Systems and Software,2016,3.1000
Journal of Systems and Software,/sourceid/19309?origin=resultslist,Journal of Systems and Software,2015,2.9300
Journal of Systems and Software,/sourceid/19309?origin=resultslist,Journal of Systems and Software,2014,2.8200
Journal of Systems and Software,/sourceid/19309?origin=resultslist,Journal of Systems and Software,2013,2.7100
Journal of Systems and Software,/sourceid/19309?origin=resultslist,Journal of Systems and Software,2012,2.4000
Journal of Systems and Software,/sourceid/19309?origin=resultslist,Journal of Systems and Software,2011,2.5500
IEEE Geoscience and Remote Sensing Letters,/sourceid/17259?origin=resultslist,IEEE Geoscience and Remote Sensing Letters,2017,3.5700
IEEE Geoscience and Remote Sensing Letters,/sourceid/17259?origin=resultslist,IEEE Geoscience and Remote Sensing Letters,2016,3.1300
IEEE Geoscience and Remote Sensing Letters,/sourceid/17259?origin=resultslist,IEEE Geoscience and Remote Sensing Letters,2015,3.0900
IEEE Geoscience and Remote Sensing Letters,/sourceid/17259?origin=resultslist,IEEE Geoscience and Remote Sensing Letters,2014,2.9300
IEEE Geoscience and Remote Sensing Letters,/sourceid/17259?origin=resultslist,IEEE Geoscience and Remote Sensing Letters,2013,2.7800
IEEE Geoscience and Remote Sensing Letters,/sourceid/17259?origin=resultslist,IEEE Geoscience and Remote Sensing Letters,2012,2.4400
IEEE Geoscience and Remote Sensing Letters,/sourceid/17259?origin=resultslist,IEEE Geoscience and Remote Sensing Letters,2011,2.3800
International Journal on Digital Libraries,/sourceid/145200?origin=resultslist,International Journal on Digital Libraries,2017,1.6700
International Journal on Digital Libraries,/sourceid/145200?origin=resultslist,International Journal on Digital Libraries,2016,1.2300
International Journal on Digital Libraries,/sourceid/145200?origin=resultslist,International Journal on Digital Libraries,2015,0.7900
International Journal on Digital Libraries,/sourceid/145200?origin=resultslist,International Journal on Digital Libraries,2014,0.8900
International Journal on Digital Libraries,/sourceid/145200?origin=resultslist,International Journal on Digital Libraries,2013,0.3900
International Journal on Digital Libraries,/sourceid/145200?origin=resultslist,International Journal on Digital Libraries,2012,1.1100
International Journal on Digital Libraries,/sourceid/145200?origin=resultslist,International Journal on Digital Libraries,2011,0.7100
advances in databases and information systems,/sourceid/5100152904?origin=resultslist,Advances in Intelligent Systems and Computing,2017,0.4000
advances in databases and information systems,/sourceid/5100152904?origin=resultslist,Advances in Intelligent Systems and Computing,2016,0.3200
advances in databases and information systems,/sourceid/5100152904?origin=resultslist,Advances in Intelligent Systems and Computing,2015,0.2100
advances in databases and information systems,/sourceid/5100152904?origin=resultslist,Advances in Intelligent Systems and Computing,2014,0.2000
advances in databases and information systems,/sourceid/5100152904?origin=resultslist,Advances in Intelligent Systems and Computing,2013,0.2200
Neural Processing Letters,/sourceid/24806?origin=resultslist,Neural Processing Letters,2017,1.9900
Neural Processing Letters,/sourceid/24806?origin=resultslist,Neural Processing Letters,2016,1.4500
Neural Processing Letters,/sourceid/24806?origin=resultslist,Neural Processing Letters,2015,1.5900
Neural Processing Letters,/sourceid/24806?origin=resultslist,Neural Processing Letters,2014,1.6400
Neural Processing Letters,/sourceid/24806?origin=resultslist,Neural Processing Letters,2013,1.7800
Neural Processing Letters,/sourceid/24806?origin=resultslist,Neural Processing Letters,2012,1.5900
Neural Processing Letters,/sourceid/24806?origin=resultslist,Neural Processing Letters,2011,1.5100
international conference on distributed computing and internet technology,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
international conference on distributed computing and internet technology,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
international conference on distributed computing and internet technology,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
international conference on distributed computing and internet technology,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
international conference on distributed computing and internet technology,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
international conference on distributed computing and internet technology,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
international conference on distributed computing and internet technology,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
computer vision and pattern recognition,/sourceid/18997?origin=resultslist,ACM Transactions on Information Systems,2017,3.3700
computer vision and pattern recognition,/sourceid/18997?origin=resultslist,ACM Transactions on Information Systems,2016,3.2300
computer vision and pattern recognition,/sourceid/18997?origin=resultslist,ACM Transactions on Information Systems,2015,2.7100
computer vision and pattern recognition,/sourceid/18997?origin=resultslist,ACM Transactions on Information Systems,2014,2.8300
computer vision and pattern recognition,/sourceid/18997?origin=resultslist,ACM Transactions on Information Systems,2013,3.1700
computer vision and pattern recognition,/sourceid/18997?origin=resultslist,ACM Transactions on Information Systems,2012,2.8400
computer vision and pattern recognition,/sourceid/18997?origin=resultslist,ACM Transactions on Information Systems,2011,3.6300
Cluster Computing,/sourceid/24596?origin=resultslist,Cluster Computing,2017,2.0400
Cluster Computing,/sourceid/24596?origin=resultslist,Cluster Computing,2016,2.4500
Cluster Computing,/sourceid/24596?origin=resultslist,Cluster Computing,2015,1.6500
Cluster Computing,/sourceid/24596?origin=resultslist,Cluster Computing,2014,1.6600
Cluster Computing,/sourceid/24596?origin=resultslist,Cluster Computing,2013,1.3200
Cluster Computing,/sourceid/24596?origin=resultslist,Cluster Computing,2012,1.5700
Cluster Computing,/sourceid/24596?origin=resultslist,Cluster Computing,2011,2.0100
Journal of the American Medical Informatics Association,/sourceid/23600?origin=resultslist,Journal of the American Medical Informatics Association : JAMIA,2017,4.1100
Journal of the American Medical Informatics Association,/sourceid/23600?origin=resultslist,Journal of the American Medical Informatics Association : JAMIA,2016,3.7600
Journal of the American Medical Informatics Association,/sourceid/23600?origin=resultslist,Journal of the American Medical Informatics Association : JAMIA,2015,3.7200
Journal of the American Medical Informatics Association,/sourceid/23600?origin=resultslist,Journal of the American Medical Informatics Association : JAMIA,2014,3.6100
Journal of the American Medical Informatics Association,/sourceid/23600?origin=resultslist,Journal of the American Medical Informatics Association : JAMIA,2013,4.5500
Journal of the American Medical Informatics Association,/sourceid/23600?origin=resultslist,Journal of the American Medical Informatics Association : JAMIA,2012,3.9700
Journal of the American Medical Informatics Association,/sourceid/23600?origin=resultslist,Journal of the American Medical Informatics Association : JAMIA,2011,4.1800
IEEE Transactions on Visualization and Computer Graphics,/sourceid/25535?origin=resultslist,IEEE Transactions on Visualization and Computer Graphics,2017,4.1000
IEEE Transactions on Visualization and Computer Graphics,/sourceid/25535?origin=resultslist,IEEE Transactions on Visualization and Computer Graphics,2016,3.4900
IEEE Transactions on Visualization and Computer Graphics,/sourceid/25535?origin=resultslist,IEEE Transactions on Visualization and Computer Graphics,2015,2.9100
IEEE Transactions on Visualization and Computer Graphics,/sourceid/25535?origin=resultslist,IEEE Transactions on Visualization and Computer Graphics,2014,3.3700
IEEE Transactions on Visualization and Computer Graphics,/sourceid/25535?origin=resultslist,IEEE Transactions on Visualization and Computer Graphics,2013,3.3900
IEEE Transactions on Visualization and Computer Graphics,/sourceid/25535?origin=resultslist,IEEE Transactions on Visualization and Computer Graphics,2012,2.9600
IEEE Transactions on Visualization and Computer Graphics,/sourceid/25535?origin=resultslist,IEEE Transactions on Visualization and Computer Graphics,2011,3.3900
Journal of Computer and System Sciences,/sourceid/12370?origin=resultslist,Journal of Computer and System Sciences,2017,2.0900
Journal of Computer and System Sciences,/sourceid/12370?origin=resultslist,Journal of Computer and System Sciences,2016,2.3100
Journal of Computer and System Sciences,/sourceid/12370?origin=resultslist,Journal of Computer and System Sciences,2015,2.6400
Journal of Computer and System Sciences,/sourceid/12370?origin=resultslist,Journal of Computer and System Sciences,2014,2.2000
Journal of Computer and System Sciences,/sourceid/12370?origin=resultslist,Journal of Computer and System Sciences,2013,2.1200
Journal of Computer and System Sciences,/sourceid/12370?origin=resultslist,Journal of Computer and System Sciences,2012,2.1400
Journal of Computer and System Sciences,/sourceid/12370?origin=resultslist,Journal of Computer and System Sciences,2011,1.8900
international conference on conceptual modeling,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
international conference on conceptual modeling,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
international conference on conceptual modeling,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
international conference on conceptual modeling,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
international conference on conceptual modeling,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
international conference on conceptual modeling,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
international conference on conceptual modeling,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
Computer Speech & Language,/sourceid/27869?origin=resultslist,Computer Speech and Language,2017,3.0800
Computer Speech & Language,/sourceid/27869?origin=resultslist,Computer Speech and Language,2016,2.6700
Computer Speech & Language,/sourceid/27869?origin=resultslist,Computer Speech and Language,2015,2.7200
Computer Speech & Language,/sourceid/27869?origin=resultslist,Computer Speech and Language,2014,2.4300
Computer Speech & Language,/sourceid/27869?origin=resultslist,Computer Speech and Language,2013,2.6100
Computer Speech & Language,/sourceid/27869?origin=resultslist,Computer Speech and Language,2012,2.7500
Computer Speech & Language,/sourceid/27869?origin=resultslist,Computer Speech and Language,2011,2.2400
machine learning and data mining in pattern recognition,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
machine learning and data mining in pattern recognition,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
machine learning and data mining in pattern recognition,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
machine learning and data mining in pattern recognition,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
machine learning and data mining in pattern recognition,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
machine learning and data mining in pattern recognition,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
machine learning and data mining in pattern recognition,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
IEEE Transactions on Computational Social Systems,/sourceid/21100364916?origin=resultslist,IEEE Transactions on Computational Social Systems,2017,2.3600
IEEE Transactions on Computational Social Systems,/sourceid/21100364916?origin=resultslist,IEEE Transactions on Computational Social Systems,2016,2.4600
IEEE Transactions on Computational Social Systems,/sourceid/21100364916?origin=resultslist,IEEE Transactions on Computational Social Systems,2015,1.5400
IEEE Journal on Selected Areas in Communications,/sourceid/18902?origin=resultslist,IEEE Journal on Selected Areas in Communications,2017,9.3100
IEEE Journal on Selected Areas in Communications,/sourceid/18902?origin=resultslist,IEEE Journal on Selected Areas in Communications,2016,8.7300
IEEE Journal on Selected Areas in Communications,/sourceid/18902?origin=resultslist,IEEE Journal on Selected Areas in Communications,2015,7.3400
IEEE Journal on Selected Areas in Communications,/sourceid/18902?origin=resultslist,IEEE Journal on Selected Areas in Communications,2014,6.0500
IEEE Journal on Selected Areas in Communications,/sourceid/18902?origin=resultslist,IEEE Journal on Selected Areas in Communications,2013,6.1500
IEEE Journal on Selected Areas in Communications,/sourceid/18902?origin=resultslist,IEEE Journal on Selected Areas in Communications,2012,5.3800
IEEE Journal on Selected Areas in Communications,/sourceid/18902?origin=resultslist,IEEE Journal on Selected Areas in Communications,2011,6.2600
web information systems engineering,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
web information systems engineering,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
web information systems engineering,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
web information systems engineering,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
web information systems engineering,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
web information systems engineering,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
web information systems engineering,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
asian conference on intelligent information and database systems,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
asian conference on intelligent information and database systems,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.9000
brazilian symposium on bioinformatics,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
brazilian symposium on bioinformatics,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
brazilian symposium on bioinformatics,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
brazilian symposium on bioinformatics,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
brazilian symposium on bioinformatics,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
brazilian symposium on bioinformatics,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
brazilian symposium on bioinformatics,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
Discrete Applied Mathematics,/sourceid/25890?origin=resultslist,Discrete Applied Mathematics,2017,1.0500
Discrete Applied Mathematics,/sourceid/25890?origin=resultslist,Discrete Applied Mathematics,2016,1.0000
Discrete Applied Mathematics,/sourceid/25890?origin=resultslist,Discrete Applied Mathematics,2015,0.8900
Discrete Applied Mathematics,/sourceid/25890?origin=resultslist,Discrete Applied Mathematics,2014,0.9900
Discrete Applied Mathematics,/sourceid/25890?origin=resultslist,Discrete Applied Mathematics,2013,1.0300
Discrete Applied Mathematics,/sourceid/25890?origin=resultslist,Discrete Applied Mathematics,2012,1.0000
Discrete Applied Mathematics,/sourceid/25890?origin=resultslist,Discrete Applied Mathematics,2011,1.0100
